################################################################################
# HI-MaNGA: HI Followup for the MaNGA Survey
# Observed under code: AGBT17A_012
# Masters, K.L. et al. in prep.
################################################################################
# Telescope:   Robert C. Bryd Green Bank Telescope
# Beam Size FWHM [arcminutes]: 9.0 
# Object (MaNGA plate-ifu format): 8549-9102
# RA Dec (J2000): 16 05 10.2  +45 29 41
# Rest Frequency [MHz]:  1420.4058
# Central velocity [km/s]: 12850.2  
# Integration time [seconds]: 896.8   
# Date(s) of observations (UT): 2017-02-01 
####################################################################################
# ASCII Table
# Generated by N. Samanso  Fri Nov 22 16:09:30 2019
# The spectrum is baselined and Hanning smoothed
# Columns are: Velocity of HI (km/s), Flux (Jy), Pre-baseline subtracted flux (Jy)
####################################################################################
# vHI,fHI,fBHI
       10998.211     0.540178     0.106092
       11003.402     0.533918     0.105178
       11008.594     0.526321     0.102882
       11013.786     0.517699    0.0995161
       11018.978     0.510095    0.0971239
       11024.170     0.504328    0.0965228
       11029.363     0.498113    0.0954310
       11034.555     0.489359    0.0917548
       11039.748     0.481727    0.0891580
       11044.941     0.475069    0.0874901
       11050.134     0.468111    0.0854793
       11055.328     0.463157    0.0854289
       11060.521     0.457785    0.0849173
       11065.715     0.451813    0.0837639
       11070.909     0.446332    0.0830568
       11076.103     0.438939    0.0803972
       11081.297     0.430721    0.0768687
       11086.492     0.424111    0.0749063
       11091.686     0.418885    0.0742867
       11096.881     0.413987    0.0739532
       11102.076     0.408493    0.0729813
       11107.271     0.402581    0.0715506
       11112.466     0.395698    0.0691079
       11117.662     0.388985    0.0667938
       11122.857     0.384383    0.0665505
       11128.053     0.378767    0.0652518
       11133.249     0.371656    0.0624185
       11138.445     0.364936    0.0599359
       11143.641     0.358633    0.0578309
       11148.838     0.353774    0.0571292
       11154.034     0.349177    0.0566504
       11159.231     0.343956    0.0555086
       11164.428     0.339323    0.0549150
       11169.625     0.333813    0.0534063
       11174.823     0.327092    0.0506467
       11180.020     0.322834    0.0503120
       11185.218     0.320483    0.0518466
       11190.416     0.316144    0.0513545
       11195.614     0.310735    0.0497553
       11200.812     0.304877    0.0476686
       11206.010     0.298174    0.0446995
       11211.209     0.293385    0.0436062
       11216.408     0.289839    0.0437203
       11221.607     0.284991    0.0424948
       11226.806     0.280327    0.0414167
       11232.005     0.277057    0.0416953
       11237.204     0.273040    0.0411922
       11242.404     0.267368    0.0389963
       11247.604     0.261449    0.0365188
       11252.804     0.256895    0.0353701
       11258.004     0.254081    0.0359255
       11263.204     0.249368    0.0345470
       11268.405     0.243392    0.0318705
       11273.605     0.240255    0.0319981
       11278.806     0.237643    0.0326164
       11284.007     0.234384    0.0325519
       11289.208     0.230813    0.0321422
       11294.410     0.226382    0.0308381
       11299.611     0.221480    0.0290288
       11304.813     0.216699    0.0273073
       11310.015     0.213218    0.0268521
       11315.217     0.209459    0.0260863
       11320.419     0.205309    0.0248955
       11325.621     0.202316    0.0248293
       11330.824     0.198674    0.0240813
       11336.027     0.194658    0.0229269
       11341.229     0.191503    0.0226009
       11346.433     0.187779    0.0216744
       11351.636     0.183894    0.0205549
       11356.839     0.180790    0.0201850
       11362.043     0.179162    0.0212589
       11367.247     0.176035    0.0208029
       11372.451     0.169916    0.0173236
       11377.655     0.165507    0.0155240
       11382.859     0.164186    0.0167814
       11388.063     0.163245    0.0183881
       11393.268     0.159740    0.0174001
       11398.473     0.155172    0.0153197
       11403.678     0.151599    0.0142049
       11408.883     0.149019    0.0140524
       11414.088     0.147799    0.0152317
       11419.294     0.146495    0.0162973
       11424.500     0.144111    0.0162528
       11429.705     0.140867    0.0153208
       11434.911     0.136387    0.0131236
       11440.118     0.131986    0.0109760
       11445.324     0.129409    0.0106255
       11450.531     0.127101    0.0105157
       11455.737     0.124671    0.0102556
       11460.944     0.122652    0.0103792
       11466.151     0.120121   0.00996240
       11471.359     0.118461    0.0103901
       11476.566     0.116646    0.0106364
       11481.774     0.114038    0.0100618
       11486.981     0.113525    0.0115556
       11492.189     0.112935    0.0129458
       11497.398     0.109345    0.0113099
       11502.606     0.104944   0.00883727
       11507.814     0.103163   0.00895885
       11513.023     0.102066   0.00973860
       11518.232    0.0986908   0.00821398
       11523.441    0.0948396   0.00618838
       11528.650    0.0918379   0.00498730
       11533.859    0.0895698   0.00449474
       11539.069    0.0873311   0.00400692
       11544.279    0.0852960   0.00369817
       11549.488    0.0833025   0.00340668
       11554.698    0.0813986   0.00318062
       11559.909    0.0802192   0.00365508
       11565.119    0.0790258   0.00409181
       11570.330    0.0777499   0.00442240
       11575.540    0.0763388   0.00459446
       11580.751    0.0750898   0.00490544
       11585.962    0.0733506   0.00470318
       11591.174    0.0706284   0.00349509
       11596.385    0.0682973   0.00265556
       11601.597    0.0667546   0.00258192
       11606.808    0.0658867   0.00316088
       11612.020    0.0642581   0.00295706
       11617.233    0.0611227   0.00122463
       11622.445    0.0584240 -9.28262e-05
       11627.657    0.0573159  0.000158844
       11632.870    0.0580107   0.00219216
       11638.083    0.0587320   0.00423090
       11643.296    0.0557721   0.00256739
       11648.509    0.0512952 -0.000633699
       11653.722    0.0509900  0.000316270
       11658.936    0.0526373   0.00319838
       11664.150    0.0522321   0.00400785
       11669.364    0.0505506   0.00352094
       11674.578    0.0493198   0.00346508
       11679.792    0.0483172   0.00361766
       11685.006    0.0466704   0.00310666
       11690.221    0.0449670   0.00251983
       11695.436    0.0427686   0.00141888
       11700.651    0.0406761  0.000404990
       11705.866    0.0403561   0.00114487
       11711.081    0.0407205   0.00255062
       11716.296    0.0393427   0.00219591
       11721.512    0.0364029  0.000260935
       11726.728    0.0347069 -0.000448211
       11731.944    0.0349469  0.000760912
       11737.160    0.0349810   0.00174645
       11742.376    0.0331768  0.000876267
       11747.593    0.0306487 -0.000735134
       11752.809    0.0293598  -0.00112436
       11758.026    0.0280871  -0.00151431
       11763.243    0.0274082  -0.00132712
       11768.461    0.0282289  0.000342991
       11773.678    0.0277827  0.000729876
       11778.896    0.0258749 -0.000361045
       11784.113    0.0242908  -0.00114423
       11789.331    0.0238986 -0.000751466
       11794.549    0.0235844 -0.000296330
       11799.767    0.0225363 -0.000590605
       11804.986    0.0210973  -0.00129113
       11810.204    0.0202939  -0.00137121
       11815.423    0.0214120  0.000455189
       11820.642    0.0214758   0.00121250
       11825.861    0.0193139 -0.000270574
       11831.081    0.0180944 -0.000825730
       11836.300    0.0179186 -0.000351416
       11841.520    0.0172039 -0.000430263
       11846.740    0.0169749 -3.72464e-05
       11851.960    0.0173301  0.000926078
       11857.180    0.0166095  0.000800012
       11862.400    0.0150598 -0.000168714
       11867.621    0.0147518  9.10438e-05
       11872.841    0.0147827  0.000676490
       11878.062    0.0135156 -4.89838e-05
       11883.283    0.0131107  7.48999e-05
       11888.504    0.0128326  0.000312896
       11893.726    0.0117560 -0.000260070
       11898.947    0.0110415 -0.000483209
       11904.169    0.0101432 -0.000902349
       11909.391   0.00987030 -0.000708131
       11914.613    0.0109668  0.000843690
       11919.836    0.0117086   0.00202907
       11925.058    0.0105224   0.00127499
       11930.281   0.00755011  -0.00127658
       11935.503   0.00663189  -0.00178528
       11940.726   0.00852116  0.000502443
       11945.949   0.00864608   0.00101493
       11951.173   0.00714177 -0.000112568
       11956.396   0.00623747 -0.000650640
       11961.620   0.00552328  -0.00100904
       11966.844   0.00516587  -0.00102094
       11972.068   0.00522316 -0.000628261
       11977.292   0.00424953  -0.00127649
       11982.516   0.00310813  -0.00210232
       11987.741   0.00391505 -0.000989494
       11992.966   0.00484620  0.000238031
       11998.191   0.00393427 -0.000386902
       12003.416   0.00305667 -0.000986739
       12008.641   0.00270443  -0.00107029
       12013.866   0.00190290  -0.00161208
       12019.092  0.000975840  -0.00228818
       12024.318  0.000992106  -0.00202961
       12029.544   0.00224673 -0.000541174
       12034.770   0.00331311  0.000750655
       12039.996   0.00282264  0.000477421
       12045.223   0.00251281  0.000376759
       12050.449   0.00429386   0.00235904
       12055.676   0.00396777   0.00222639
       12060.903  0.000590904 -0.000964689
       12066.130 -0.000465552  -0.00184287
       12071.358  0.000887980 -0.000318440
       12076.585   0.00105662  1.38618e-05
       12081.813 -0.000263025  -0.00114923
       12087.041  -0.00105100  -0.00178761
       12092.269  9.54864e-06 -0.000584301
       12097.497   0.00227948   0.00182169
       12102.725   0.00199586   0.00166757
       12107.954 -0.000122810 -0.000328039
       12113.183  3.25207e-05 -5.59472e-05
       12118.412  0.000856936  0.000879058
       12123.641  0.000602861  0.000729530
       12128.870  0.000384322  0.000609626
       12134.099  0.000704160   0.00102231
       12139.329  0.000116314  0.000521656
       12144.559 -0.000642789 -0.000155790
       12149.789 -0.000995262 -0.000432012
       12155.019 -0.000982453 -0.000348236
       12160.249  2.38799e-05  0.000723904
       12165.480  7.26884e-05  0.000833482
       12170.711  0.000345640   0.00116229
       12175.941   0.00184861   0.00271632
       12181.172   0.00173915   0.00265324
       12186.404   0.00108469   0.00204060
       12191.635  0.000522223   0.00151553
       12196.867  -0.00125669 -0.000230316
       12202.098  -0.00154029 -0.000485061
       12207.330 -0.000884294  0.000195705
       12212.562  -0.00124998 -0.000149192
       12217.795  -0.00128225 -0.000164533
       12223.027  -0.00151292 -0.000382017
       12228.260  -0.00259237  -0.00145193
       12233.492  -0.00266937  -0.00152293
       12238.725  -0.00164427 -0.000495238
       12243.959  -0.00117099 -2.26799e-05
       12249.192 -0.000169380  0.000974998
       12254.425   0.00124199   0.00237934
       12259.659  0.000614183   0.00174151
       12264.893 -0.000545536  0.000568882
       12270.127 -0.000391627  0.000707095
       12275.361 -0.000181938  0.000898404
       12280.595 -0.000202004  0.000857377
       12285.830  0.000260319   0.00129626
       12291.065  0.000803460   0.00181357
       12296.300  0.000378439   0.00136044
       12301.535 -0.000529878  0.000421829
       12306.770 -0.000544921  0.000374399
       12312.005  0.000512400   0.00139734
       12317.241  0.000864275   0.00171293
       12322.477 -0.000562984  0.000247576
       12327.713 -0.000799755 -2.90053e-05
       12332.949   0.00153262   0.00226193
       12338.185   0.00240908   0.00309542
       12343.422 -1.73130e-05  0.000624610
       12348.658  -0.00290766  -0.00231152
       12353.895  -0.00277448  -0.00222539
       12359.132  -0.00119555 -0.000694695
       12364.369  -0.00136143 -0.000909916
       12369.607  -0.00114928 -0.000748130
       12374.844  0.000431593  0.000781441
       12380.082   0.00158049   0.00187818
       12385.320   0.00137081   0.00161557
       12390.558   0.00197829   0.00216942
       12395.796   0.00340697   0.00354385
       12401.034   0.00218353   0.00226561
       12406.273  0.000261126  0.000287938
       12411.512  4.50762e-05  1.62284e-05
       12416.751   0.00141121   0.00132638
       12421.990   0.00169755   0.00155649
       12427.229 -0.000566711 -0.000764175
       12432.469  -0.00160433  -0.00185831
       12437.708  -0.00138690  -0.00169743
       12442.948  -0.00176945  -0.00213652
       12448.188  -0.00141840  -0.00184190
       12453.428  3.92776e-05 -0.000440502
       12458.669  0.000367748 -0.000168087
       12463.909 -0.000566778  -0.00115838
       12469.150 -0.000759433  -0.00140646
       12474.391 -0.000325805  -0.00102786
       12479.632  0.000314957 -0.000441650
       12484.873   0.00150996  0.000699319
       12490.114   0.00109041  0.000226315
       12495.356 -1.68904e-05 -0.000933802
       12500.598   0.00120092  0.000231876
       12505.840   0.00159174  0.000571313
       12511.082  0.000911500 -0.000159529
       12516.324   0.00102340 -9.73802e-05
       12521.566  0.000730705 -0.000438939
       12526.809  0.000860803 -0.000356763
       12532.052   0.00126012 -4.38523e-06
       12537.295  0.000522549 -0.000787856
       12542.538 -0.000907613  -0.00226285
       12547.781 -0.000854793  -0.00225374
       12553.025  0.000305208  -0.00113628
       12558.269  0.000444993  -0.00103785
       12563.512  0.000865119 -0.000657834
       12568.756   0.00144311 -0.000118673
       12574.001   0.00143291 -0.000166402
       12579.245   0.00142368 -0.000211801
       12584.490   0.00129927 -0.000371006
       12589.734   0.00159897 -0.000104684
       12594.979   0.00122588 -0.000509709
       12600.224 -3.68764e-05  -0.00180292
       12605.470  1.68951e-05  -0.00177811
       12610.715   0.00130590 -0.000516532
       12615.961  0.000638451  -0.00120985
       12621.206  -0.00177939  -0.00365199
       12626.452  -0.00276193  -0.00465721
       12631.699  -0.00228126  -0.00419761
       12636.945 -0.000925526  -0.00286129
       12642.191 -0.000380901  -0.00233442
       12647.438  -0.00186932  -0.00383892
       12652.685  -0.00281625  -0.00480023
       12657.932  -0.00257173  -0.00456838
       12663.179  -0.00257612  -0.00458371
       12668.427  -0.00174864  -0.00376543
       12673.674 -6.75781e-06  -0.00203101
       12678.922  0.000512992  -0.00151696
       12684.170 -0.000432558  -0.00246645
       12689.418 -0.000363282  -0.00239934
       12694.666 -8.85851e-05  -0.00212503
       12699.915  -0.00178527  -0.00382033
       12705.163 -0.000539343  -0.00257123
       12710.412   0.00330511   0.00127818
       12715.661   0.00339224   0.00137204
       12720.910   0.00234313  0.000331439
       12726.160   0.00404104   0.00203964
       12731.409   0.00728924   0.00529989
       12736.659   0.00981065   0.00783512
       12741.909    0.0109954   0.00903541
       12747.159    0.0115863   0.00964367
       12752.409    0.0112623   0.00933869
       12757.659   0.00988667   0.00798387
       12762.910   0.00876435   0.00688402
       12768.160   0.00863471   0.00677856
       12773.411   0.00770243   0.00587213
       12778.662   0.00594115   0.00413836
       12783.914   0.00582043   0.00404678
       12789.165   0.00744910   0.00570621
       12794.417    0.0101211   0.00841054
       12799.669    0.0133089    0.0116323
       12804.921    0.0131389    0.0114978
       12810.173    0.0110883   0.00948415
       12815.425    0.0125511    0.0109854
       12820.678    0.0132247    0.0116989
       12825.930    0.0119875    0.0105030
       12831.183    0.0127715    0.0113297
       12836.436    0.0138488    0.0124511
       12841.689    0.0144757    0.0131234
       12846.943    0.0142569    0.0129512
       12852.196    0.0128046    0.0115468
       12857.450    0.0117257    0.0105170
       12862.704    0.0111666    0.0100081
       12867.958    0.0105512   0.00944412
       12873.212    0.0103685   0.00931389
       12878.467    0.0115158    0.0105146
       12883.721    0.0127083    0.0117615
       12888.976    0.0129445    0.0120529
       12894.231    0.0125992    0.0117638
       12899.486    0.0117685    0.0109901
       12904.742    0.0107881    0.0100674
       12909.997   0.00945705   0.00879474
       12915.253   0.00877699   0.00817371
       12920.509   0.00884373   0.00830005
       12925.765   0.00807041   0.00758683
       12931.021   0.00624560   0.00582256
       12936.277   0.00433231   0.00397020
       12941.534   0.00323164   0.00293076
       12946.791   0.00225456   0.00201516
       12952.047   0.00158470   0.00140694
       12957.305   0.00142797   0.00131194
       12962.562 -0.000578322 -0.000632590
       12967.819  -0.00323117  -0.00322374
       12973.077  -0.00313700  -0.00306800
       12978.335  -0.00140099  -0.00127063
       12983.593  -0.00134880  -0.00115737
       12988.851  -0.00207784  -0.00182572
       12994.109  -0.00113518 -0.000822828
       12999.368 -0.000192879  0.000179157
       13004.626 -0.000261136  0.000169950
       13009.885 -0.000341975  0.000147435
       13015.144 -0.000577809 -3.08900e-05
       13020.403  -0.00146871 -0.000865188
       13025.663  -0.00255621  -0.00189710
       13030.922  -0.00324329  -0.00252968
       13036.182  -0.00299449  -0.00222759
       13041.442  -0.00217951  -0.00136060
       13046.702  -0.00155896 -0.000689455
       13051.962 -0.000433437  0.000485155
       13057.223  0.000618631   0.00158470
       13062.484 -0.000365693  0.000646143
       13067.744  -0.00142528 -0.000369506
       13073.005 -0.000631865  0.000465906
       13078.267  0.000651770   0.00178949
       13083.528   0.00100921   0.00218471
       13088.789  0.000765004   0.00197601
       13094.051   0.00173940   0.00298351
       13099.313   0.00211485   0.00338954
       13104.575   0.00151161   0.00281424
       13109.837   0.00237902   0.00370683
       13115.100   0.00337414   0.00472424
       13120.362   0.00259752   0.00396689
       13125.625   0.00111443   0.00249993
       13130.888   0.00121242   0.00261077
       13136.151   0.00142312   0.00283091
       13141.414 -0.000218990   0.00119470
       13146.678 -0.000684833  0.000731069
       13151.941  0.000857693   0.00227199
       13157.205   0.00195665   0.00336538
       13162.469   0.00205445   0.00345353
       13167.733   0.00140652   0.00279168
       13172.998  0.000376090   0.00174295
       13178.262 -0.000741626  0.000602396
       13183.527 -0.000571640  0.000744854
       13188.792   0.00138209   0.00266622
       13194.057   0.00226049   0.00350725
       13199.322  0.000918046   0.00212230
       13204.587 -0.000848284  0.000308154
       13209.853 -0.000527609  0.000575547
       13215.119  0.000459804   0.00150405
       13220.385  -0.00148103 -0.000501474
       13225.651  -0.00303101  -0.00212211
       13230.917  -0.00107571 -0.000243584
       13236.184 -0.000675191  7.38714e-05
       13241.450  -0.00200719  -0.00134766
       13246.717  -0.00170393  -0.00114055
       13251.984  -0.00203718  -0.00157677
       13257.251  -0.00169579  -0.00134534
       13262.519  6.51196e-05  0.000298459
       13267.786  0.000954301   0.00106318
       13273.054  0.000409036  0.000385922
       13278.322  -0.00111612  -0.00127894
       13283.590 -0.000958916  -0.00126933
       13288.858  0.000390595 -7.55130e-05
       13294.127 -7.13727e-05 -0.000701448
       13299.395 -0.000655546  -0.00145806
       13304.664  0.000350263 -0.000633355
       13309.933   0.00141959  0.000246000
       13315.202   0.00140136  2.87420e-05
       13320.471  0.000132064  -0.00144884
       13325.741 -2.97793e-05  -0.00182844
       13331.011  0.000677798  -0.00134829
       13336.280 -0.000170891  -0.00243428
       13341.550  -0.00132734  -0.00383811
       13346.821 -0.000370416  -0.00313887
       13352.091   0.00182932  -0.00120733
       13357.361   0.00301612 -0.000299444
       13362.632   0.00405358  0.000448154
       13367.903   0.00421032  0.000303878
       13373.174   0.00407806 -0.000140793
       13378.445   0.00524984  0.000706980
       13383.717   0.00561380  0.000735095
       13388.989   0.00447007 -0.000756532
       13394.260   0.00286513  -0.00272166
       13399.532   0.00227226  -0.00368724
       13404.804   0.00327582  -0.00306914
       13410.077   0.00434535  -0.00239807
       13415.349   0.00494136  -0.00221375
       13420.622   0.00563483  -0.00194544
       13425.895   0.00576220  -0.00225693
       13431.168   0.00621379  -0.00225816
       13436.441   0.00781391  -0.00112508
       13441.714   0.00815336  -0.00126710
       13446.988   0.00726708  -0.00264957
       13452.262   0.00761283  -0.00281496
       13457.536   0.00929541  -0.00165873
       13462.810    0.0107430 -0.000752944
       13468.084    0.0115444 -0.000509124
       13473.359    0.0121496 -0.000477469
       13478.633    0.0122700 -0.000946874
       13483.908    0.0123585  -0.00146471
       13489.183    0.0138278 -0.000618516
       13494.458    0.0161683   0.00108190
       13499.733    0.0169697   0.00122572
       13505.009    0.0165851  0.000166044
       13510.285    0.0172521  0.000140002
       13515.561    0.0182719  0.000448637
       13520.837    0.0181163 -0.000436517
       13526.113    0.0177959  -0.00150527
       13531.389    0.0184059  -0.00166266
       13536.666    0.0197402  -0.00111498
       13541.943    0.0213822 -0.000279233
       13547.220    0.0231016  0.000614027
       13552.497    0.0248697   0.00153579
       13557.774    0.0255073   0.00130652
       13563.051    0.0251768  8.84072e-05
       13568.329    0.0261939  0.000196807
       13573.607    0.0277547  0.000827605
       13578.885    0.0279456  6.66655e-05
       13584.163    0.0283709 -0.000481812
       13589.442    0.0294037 -0.000445043
       13594.720    0.0304231 -0.000444364
       13599.999    0.0325240  0.000614801
       13605.278    0.0335676  0.000593494
       13610.557    0.0334893 -0.000573272
       13615.836    0.0348520 -0.000323045
       13621.115    0.0371468  0.000835153
       13626.395    0.0395987   0.00212580
       13631.675    0.0412232   0.00256429
       13636.955    0.0416278   0.00175753
       13642.235    0.0413987  0.000291595
       13647.515    0.0419793 -0.000390561
       13652.796    0.0436427 -1.61136e-05
       13658.076    0.0444238 -0.000550631
       13663.357    0.0452396  -0.00107728
       13668.638    0.0478431  0.000156515
       13673.920    0.0507452   0.00166125
       13679.201    0.0522150   0.00170573
       13684.483    0.0527985  0.000835596
       13689.764    0.0539911  0.000545944
       13695.046    0.0556794  0.000722930
       13700.328    0.0575805   0.00108332
       13705.611    0.0588133  0.000745640
       13710.893    0.0582232  -0.00144502
       13716.176    0.0588849  -0.00241433
       13721.459    0.0624763 -0.000484826
       13726.742    0.0664948   0.00184045
       13732.025    0.0684512   0.00207217
       13737.308    0.0683244  0.000188587
       13742.592    0.0689735 -0.000951366
       13747.875    0.0719378  0.000191119
       13753.159    0.0750748   0.00147321
       13758.443    0.0773349   0.00184485
       13763.727    0.0795990   0.00218660
       13769.012    0.0810009   0.00163183
       13774.296    0.0821275  0.000767030
       13779.581    0.0839416  0.000554733
       13784.866    0.0855685  0.000119646
       13790.151    0.0866936 -0.000852981
       13795.437    0.0894885 -0.000192226
       13800.722    0.0932980   0.00144644
       13806.008    0.0948095  0.000750060
       13811.294    0.0955608 -0.000744056
       13816.580    0.0984274 -0.000160914
       13821.866     0.103350   0.00243993
       13827.152     0.106926   0.00365512
       13832.439     0.107816   0.00214538
       13837.725     0.107641 -0.000468932
       13843.012     0.108840  -0.00174901
       13848.299     0.112416 -0.000693002
       13853.587     0.115474 -0.000195060
       13858.874     0.118139 -0.000132916
       13864.162     0.120879 -3.67618e-05
       13869.450     0.124588  0.000986160
       13874.738     0.128997   0.00266630
       13880.026     0.130203   0.00110118
       13885.314     0.130211  -0.00170637
       13890.603     0.132715  -0.00206252
       13895.891     0.136303  -0.00137835
       13901.180     0.138951  -0.00167917
       13906.469     0.141603  -0.00202147
       13911.758     0.145241  -0.00142277
       13917.048     0.149097 -0.000653043
       13922.337     0.151550  -0.00133397
       13927.627     0.154203  -0.00186060
       13932.917     0.159410  0.000118317
       13938.207     0.163614   0.00104582
       13943.498     0.165691 -0.000201817
       13948.788     0.167825  -0.00144226
       13954.079     0.170621  -0.00206965
       13959.370     0.175189 -0.000975082
       13964.661     0.179212 -0.000476970
       13969.952     0.181432  -0.00183224
       13975.243     0.184273  -0.00261775
       13980.535     0.188185  -0.00238557
       13985.826     0.191864  -0.00243796
       13991.118     0.194678  -0.00340837
       13996.410     0.198268  -0.00365691
       14001.703     0.202547  -0.00326956
       14006.995     0.207006  -0.00275772
       14012.288     0.211313  -0.00245242
       14017.581     0.214197  -0.00362630
       14022.874     0.216900  -0.00503707
       14028.167     0.220286  -0.00582084
       14033.460     0.223846  -0.00648853
       14038.754     0.227425  -0.00719494
       14044.047     0.232782  -0.00618102
       14049.341     0.239385  -0.00398045
       14054.635     0.243707  -0.00411973
       14059.929     0.246312  -0.00603593
       14065.224     0.250780  -0.00614946
       14070.518     0.256151  -0.00542149
       14075.813     0.260453  -0.00582320
       14081.108     0.265958  -0.00508370
       14086.403     0.270302  -0.00556853
       14091.698     0.273125  -0.00763672
       14096.994     0.277496  -0.00822109
       14102.290     0.282926  -0.00781069
       14107.585     0.289603  -0.00621816
       14112.881     0.295423  -0.00554677
       14118.178     0.299781  -0.00640419
       14123.474     0.305217  -0.00625053
       14128.771     0.309484  -0.00733255
       14134.067     0.312742  -0.00949089
       14139.364     0.318983  -0.00873437
       14144.661     0.324953  -0.00831754
       14149.959     0.328485   -0.0104088
       14155.256     0.332784   -0.0118022
       14160.554     0.339032   -0.0113176
       14165.851     0.346294  -0.00988997
       14171.149     0.352608  -0.00948190
       14176.448     0.357901   -0.0101667
       14181.746     0.363913   -0.0102059
       14187.044     0.370411  -0.00983314
       14192.343     0.374890   -0.0115533
