################################################################################
# HI-MaNGA: HI Followup for the MaNGA Survey
# Observed under code: AGBT17A_012
# Masters, K.L. et al. in prep.
################################################################################
# Telescope:   Robert C. Bryd Green Bank Telescope
# Beam Size FWHM [arcminutes]: 9.0 
# Object (MaNGA plate-ifu format): 8712-12703
# RA Dec (J2000): 08 00 53.2  +55 33 47
# Rest Frequency [MHz]:  1420.4058
# Central velocity [km/s]: 10141.0  
# Integration time [seconds]: 936.5   
# Date(s) of observations (UT): 2017-01-26 
####################################################################################
# ASCII Table
# Generated by Karen L. Masters  Tue Jun  7 13:58:43 2022
# The spectrum is baselined and Hanning smoothed
# Columns are: Velocity of HI (km/s), Flux (Jy), Pre-baseline subtracted flux (Jy)
####################################################################################
# vHI,fHI,fBHI
       7689.3022     0.344387   0.00363303
       7694.3842     0.341291   0.00377956
       7699.4663     0.338728   0.00443521
       7704.5487     0.336220   0.00512235
       7709.6312     0.332515   0.00458753
       7714.7138     0.329289   0.00450883
       7719.7967     0.327047   0.00539092
       7724.8797     0.324039   0.00548310
       7729.9628     0.320652   0.00517268
       7735.0462     0.317255   0.00482935
       7740.1297     0.313639   0.00424442
       7745.2134     0.309863   0.00347608
       7750.2972     0.306325   0.00292281
       7755.3812     0.303077   0.00263755
       7760.4654     0.300180   0.00268081
       7765.5497     0.297840   0.00325826
       7770.6343     0.295275   0.00358816
       7775.7189     0.292326   0.00351276
       7780.8038     0.289082   0.00311948
       7785.8888     0.285683   0.00255030
       7790.9740     0.282451   0.00212532
       7796.0594     0.280381   0.00284087
       7801.1449     0.279404   0.00462895
       7806.2306     0.276951   0.00491830
       7811.3164     0.274206   0.00489522
       7816.4025     0.271729   0.00511839
       7821.4887     0.267759   0.00382768
       7826.5750     0.264781   0.00350849
       7831.6616     0.262780   0.00414479
       7836.7483     0.259409   0.00339135
       7841.8351     0.256403   0.00298118
       7846.9222     0.254801   0.00395503
       7852.0094     0.252479   0.00418920
       7857.0967     0.249058   0.00330333
       7862.1843     0.245976   0.00273647
       7867.2720     0.243944   0.00319987
       7872.3599     0.242029   0.00376049
       7877.4479     0.239119   0.00330629
       7882.5361     0.235845   0.00246822
       7887.6245     0.233121   0.00216137
       7892.7131     0.231277   0.00271418
       7897.8018     0.230176   0.00399158
       7902.8907     0.228665   0.00483898
       7907.9797     0.225323   0.00383696
       7913.0690     0.222371   0.00320593
       7918.1584     0.221652   0.00478911
       7923.2479     0.220073   0.00549334
       7928.3377     0.216487   0.00417193
       7933.4276     0.214124   0.00405472
       7938.5176     0.213255   0.00541370
       7943.6079     0.210972   0.00533994
       7948.6983     0.207851   0.00441064
       7953.7888     0.205334   0.00406609
       7958.8796     0.203043   0.00393084
       7963.9705     0.201372   0.00439739
       7969.0616     0.199635   0.00477991
       7974.1528     0.196213   0.00345961
       7979.2442     0.193069   0.00240089
       7984.3358     0.191827   0.00322522
       7989.4276     0.190441   0.00388927
       7994.5195     0.188049   0.00352977
       7999.6116     0.185731   0.00322776
       8004.7038     0.184022   0.00351775
       8009.7963     0.182207   0.00368366
       8014.8889     0.180366   0.00380746
       8019.9816     0.178836   0.00422604
       8025.0745     0.176600   0.00392167
       8030.1676     0.174020   0.00325693
       8035.2609     0.172565   0.00370113
       8040.3544     0.171750   0.00476779
       8045.4480     0.169397   0.00428165
       8050.5417     0.166513   0.00324778
       8055.6357     0.164652   0.00322114
       8060.7298     0.163080   0.00346757
       8065.8241     0.161981   0.00417143
       8070.9185     0.160747   0.00472458
       8076.0131     0.158890   0.00463902
       8081.1079     0.155773   0.00327858
       8086.2029     0.153443   0.00268888
       8091.2980     0.153376   0.00434739
       8096.3933     0.152142   0.00482337
       8101.4887     0.149035   0.00341205
       8106.5844     0.146781   0.00283798
       8111.6802     0.145861   0.00358328
       8116.7761     0.143978   0.00335025
       8121.8723     0.142669   0.00367741
       8126.9686     0.142279   0.00490903
       8132.0651     0.139774   0.00401026
       8137.1617     0.136881   0.00271005
       8142.2585     0.135119   0.00252553
       8147.3555     0.134432   0.00340324
       8152.4526     0.133516   0.00403660
       8157.5499     0.131367   0.00342287
       8162.6474     0.129215   0.00279324
       8167.7451     0.128118   0.00320415
       8172.8429     0.128047   0.00462743
       8177.9409     0.126083   0.00414392
       8183.0391     0.122986   0.00251315
       8188.1374     0.121594   0.00257484
       8193.2359     0.120628   0.00304934
       8198.3346     0.118909   0.00275683
       8203.4334     0.117615   0.00287595
       8208.5324     0.117307   0.00396858
       8213.6316     0.117510   0.00555912
