################################################################################
# HI-MaNGA: HI Followup for the MaNGA Survey
# Observed under code: AGBT17A_012
# Masters, K.L. et al. in prep.
################################################################################
# Telescope:   Robert C. Bryd Green Bank Telescope
# Beam Size FWHM [arcminutes]: 9.0 
# Object (MaNGA plate-ifu format): 7977-3702
# RA Dec (J2000): 22 04 19.4  +12 58 06
# Rest Frequency [MHz]:  1420.4058
# Central velocity [km/s]: 8198.7   
# Integration time [seconds]: 897.2   
# Date(s) of observations (UT): 2017-05-06 
####################################################################################
# ASCII Table
# Generated by D. E. Finnegan  Mon Jun 11 15:25:50 2018
# The spectrum is baselined and Hanning smoothed
# Columns are: Velocity of HI (km/s), Flux (Jy), Pre-baseline subtracted flux (Jy)
####################################################################################
# vHI,fHI,fBHI
       5777.7702  -0.00999782    -0.236761
       5782.7887  -0.00859689    -0.236538
       5787.8073  -0.00754007    -0.236598
       5792.8261  -0.00738131    -0.237496
       5797.8451  -0.00716464    -0.238279
       5802.8642  -0.00665083    -0.238709
       5807.8835  -0.00644636    -0.239396
       5812.9029  -0.00607674    -0.239866
       5817.9226  -0.00339042    -0.237971
       5822.9424 -0.000606016    -0.235930
       5827.9623  -0.00263132    -0.238654
       5832.9824  -0.00501968    -0.241697
       5838.0027  -0.00431932    -0.241609
       5843.0231  -0.00270240    -0.240565
       5848.0438  -0.00137083    -0.239767
       5853.0645  -0.00120825    -0.240102
       5858.0855  -0.00145338    -0.240809
       5863.1066  -0.00135142    -0.241136
       5868.1278  -0.00178596    -0.241966
       5873.1493  -0.00160687    -0.242152
       5878.1709 -0.000790066    -0.241671
       5883.1927  -0.00141859    -0.242607
       5888.2146  -0.00158336    -0.243052
       5893.2367  0.000450905    -0.241273
       5898.2589   0.00106938    -0.240885
       5903.2814 -0.000202827    -0.242365
       5908.3040 -0.000661493    -0.243009
       5913.3267 -0.000801226    -0.243313
       5918.3496 -0.000843458    -0.243500
       5923.3727  -0.00142363    -0.244205
       5928.3960  -0.00128378    -0.244173
       5933.4194  0.000171596    -0.242809
       5938.4430  0.000762855    -0.242293
       5943.4667   0.00128971    -0.241826
       5948.4906   0.00123780    -0.241924
       5953.5147 -0.000558656    -0.243753
       5958.5389  -0.00176337    -0.244977
       5963.5633  -0.00112891    -0.244351
       5968.5879  0.000130763    -0.243089
       5973.6127 -0.000196116    -0.243403
       5978.6376 -0.000483595    -0.243668
       5983.6626  0.000792841    -0.242361
       5988.6879  0.000169369    -0.242945
       5993.7133  -0.00124422    -0.244311
       5998.7388 -0.000633814    -0.243647
       6003.7645  0.000207715    -0.242745
       6008.7904   0.00144144    -0.241445
       6013.8165   0.00254074    -0.240275
       6018.8427   0.00113365    -0.241606
       6023.8691 -0.000104150    -0.242763
       6028.8957  -0.00153278    -0.244107
       6033.9224  -0.00360528    -0.246092
       6038.9493  -0.00198147    -0.244378
       6043.9763  0.000678546    -0.241624
       6049.0035   0.00162256    -0.240585
       6054.0309   0.00230643    -0.239804
       6059.0585   0.00108056    -0.240932
       6064.0862 -0.000661562    -0.242574
       6069.1140 -0.000320834    -0.242133
       6074.1421  0.000360018    -0.241352
       6079.1703  0.000366415    -0.241245
       6084.1987  0.000123361    -0.241387
       6089.2272  0.000221729    -0.241188
       6094.2559  0.000926264    -0.240384
       6099.2848  0.000893639    -0.240318
       6104.3138 -0.000520638    -0.241635
       6109.3430  -0.00108513    -0.242103
       6114.3724  5.60423e-05    -0.240867
       6119.4019  2.00937e-05    -0.240810
       6124.4316 -0.000744144    -0.241483
       6129.4615  4.09111e-05    -0.240609
       6134.4915 -0.000554322    -0.241117
       6139.5217  -0.00215117    -0.242630
       6144.5520 -0.000883497    -0.241280
       6149.5826   0.00208526    -0.238232
       6154.6132   0.00171407    -0.238526
       6159.6441 -0.000957590    -0.241124
       6164.6751 -0.000155174    -0.240250
       6169.7063   0.00190544    -0.238121
       6174.7376   0.00241682    -0.237545
       6179.7692   0.00285628    -0.237044
       6184.8008   0.00284009    -0.237001
       6189.8327   0.00110613    -0.238679
       6194.8647  -0.00118699    -0.240920
       6199.8969  -0.00258631    -0.242271
       6204.9292  -0.00290482    -0.242544
       6209.9617  -0.00208541    -0.241682
       6214.9944  -0.00143685    -0.240995
       6220.0272  -0.00136220    -0.240885
       6225.0602  0.000400141    -0.239091
       6230.0934   0.00187138    -0.237591
       6235.1267  0.000768536    -0.238669
       6240.1603 -0.000197491    -0.239613
       6245.1939 -0.000667756    -0.240065
       6250.2278 -0.000703355    -0.240086
       6255.2617 -0.000537361    -0.239908
       6260.2959  0.000252338    -0.239110
       6265.3302   0.00192912    -0.237429
       6270.3647   0.00177766    -0.237579
       6275.3994  0.000315156    -0.239043
       6280.4342 -0.000392684    -0.239756
       6285.4692 -0.000101614    -0.239473
       6290.5044 -0.000183046    -0.239566
       6295.5397  -0.00118004    -0.240577
       6300.5752  -0.00167867    -0.241093
       6305.6108  -0.00149777    -0.240933
       6310.6467  -0.00154499    -0.241004
       6315.6826  -0.00162455    -0.241109
       6320.7188  -0.00134368    -0.240858
       6325.7551  -0.00172806    -0.241274
       6330.7916  -0.00101274    -0.240593
       6335.8282  0.000651403    -0.238966
       6340.8651   0.00111632    -0.238541
       6345.9020  0.000657029    -0.239043
       6350.9392 -0.000982293    -0.240727
       6355.9765  -0.00177708    -0.241569
       6361.0140  -0.00171814    -0.241560
       6366.0516  -0.00174152    -0.241635
       6371.0894 -0.000356557    -0.240304
       6376.1274  8.18517e-05    -0.239921
       6381.1655  -0.00152757    -0.241589
       6386.2038  -0.00127172    -0.241393
       6391.2423  0.000768104    -0.239415
       6396.2810  0.000931679    -0.239315
       6401.3198  0.000190045    -0.240122
       6406.3587  0.000772361    -0.239607
       6411.3979   0.00151388    -0.238935
       6416.4372   0.00145163    -0.239067
       6421.4766   0.00162571    -0.238965
       6426.5163   0.00170108    -0.238963
       6431.5561   0.00193990    -0.238798
       6436.5960   0.00318758    -0.237627
       6441.6362   0.00325648    -0.237635
       6446.6765   0.00139399    -0.239575
       6451.7169  0.000106395    -0.240942
       6456.7576  0.000444267    -0.240684
       6461.7983  0.000374080    -0.240835
       6466.8393 -0.000851542    -0.242143
       6471.8804  -0.00116870    -0.242542
       6476.9217 -0.000342127    -0.241799
       6481.9632  -0.00159645    -0.243137
       6487.0048  -0.00247599    -0.244101
       6492.0466 -0.000831899    -0.242542
       6497.0886  0.000412443    -0.241383
       6502.1307   0.00134845    -0.240533
       6507.1730  0.000821593    -0.241146
       6512.2154  -0.00136707    -0.243421
       6517.2580  -0.00172067    -0.243862
       6522.3008 -0.000486643    -0.242714
       6527.3438 -0.000508238    -0.242823
       6532.3869 -0.000503596    -0.242905
       6537.4302  0.000583036    -0.241905
       6542.4736  0.000787395    -0.241788
       6547.5173  0.000935280    -0.241727
       6552.5610   0.00219872    -0.240550
       6557.6050   0.00162499    -0.241210
       6562.6491 -1.35077e-05    -0.242934
       6567.6934 -0.000551153    -0.243558
       6572.7378  -0.00114776    -0.244240
       6577.7824  -0.00170097    -0.244878
       6582.8272  -0.00175506    -0.245017
       6587.8722 -0.000543991    -0.243890
       6592.9173  0.000310524    -0.243119
       6597.9626 -0.000312630    -0.243825
       6603.0080  0.000223509    -0.243371
       6608.0536   0.00200675    -0.241670
       6613.0994   0.00156605    -0.242192
       6618.1453 -0.000772064    -0.244610
       6623.1914  -0.00122159    -0.245139
       6628.2377  0.000522368    -0.243474
       6633.2842   0.00296639    -0.241108
       6638.3308   0.00377165    -0.240380
       6643.3775   0.00286951    -0.241359
       6648.4245   0.00163674    -0.242667
       6653.4716  5.88006e-05    -0.244320
       6658.5189 -2.71031e-05    -0.244480
       6663.5663  0.000752758    -0.243773
       6668.6139  0.000460855    -0.244136
       6673.6617  -0.00131530    -0.245983
       6678.7096  -0.00267148    -0.247409
       6683.7577  -0.00136361    -0.246170
       6688.8060 -0.000321159    -0.245195
       6693.8544 -0.000425537    -0.245367
       6698.9030   0.00111819    -0.243888
       6703.9518   0.00187972    -0.243192
       6709.0007  0.000487462    -0.244647
       6714.0498  0.000414602    -0.244783
       6719.0991  0.000621655    -0.244637
       6724.1485  0.000156518    -0.245162
       6729.1981  0.000755094    -0.244622
       6734.2479  0.000343821    -0.245092
       6739.2978  -0.00135430    -0.246847
       6744.3479  -0.00146699    -0.247015
       6749.3982  0.000994160    -0.244608
       6754.4486   0.00376273    -0.241893
       6759.4992   0.00324193    -0.242466
       6764.5500 -1.52147e-05    -0.245774
       6769.6009  -0.00324918    -0.249058
       6774.6520  -0.00388847    -0.249746
       6779.7033  -0.00270825    -0.248614
       6784.7547  -0.00119349    -0.247145
       6789.8063  0.000743315    -0.245254
       6794.8581  0.000811330    -0.245230
       6799.9100  -0.00131852    -0.247403
       6804.9621  -0.00288634    -0.249013
       6810.0144  -0.00195774    -0.248125
       6815.0668  0.000801848    -0.245406
       6820.1194   0.00271658    -0.243530
       6825.1722   0.00173924    -0.244545
       6830.2251  0.000339080    -0.245981
       6835.2782  0.000469098    -0.245887
       6840.3315  0.000362948    -0.246028
       6845.3849  -0.00111271    -0.247537
       6850.4385  -0.00230309    -0.248760
       6855.4923  -0.00121161    -0.247700
       6860.5462  0.000708114    -0.245810
       6865.6003   0.00151294    -0.245035
       6870.6545  0.000917530    -0.245659
       6875.7090 -0.000128810    -0.246733
       6880.7636 -0.000685010    -0.247316
       6885.8183  4.81544e-05    -0.246608
       6890.8733  0.000778502    -0.245903
       6895.9284  0.000208874    -0.246497
       6900.9836  -0.00116152    -0.247890
       6906.0390  -0.00268314    -0.249434
       6911.0946  -0.00257503    -0.249347
       6916.1504  -0.00125433    -0.248047
       6921.2063 -0.000238991    -0.247052
       6926.2624  -0.00104914    -0.247881
       6931.3187  -0.00221839    -0.249069
       6936.3751  -0.00210913    -0.248977
       6941.4317  -0.00205146    -0.248936
       6946.4885 -0.000933019    -0.247834
       6951.5454  0.000681541    -0.246235
       6956.6025  0.000430170    -0.246501
       6961.6598 -0.000964883    -0.247911
       6966.7172 -0.000468483    -0.247428
       6971.7748   0.00105031    -0.245922
       6976.8326  0.000230005    -0.246755
       6981.8905 -0.000846370    -0.247844
       6986.9486  -0.00109252    -0.248101
       6992.0068 -0.000329731    -0.247349
       6997.0653   0.00164205    -0.245388
       7002.1239   0.00209691    -0.244943
       7007.1826   0.00205194    -0.244998
       7012.2416  0.000559202    -0.246499
       7017.3007  -0.00247205    -0.249539
       7022.3599  -0.00295201    -0.250028
       7027.4194 -0.000782340    -0.247866
       7032.4790  0.000879695    -0.246212
       7037.5387  0.000479566    -0.246619
       7042.5987  0.000773381    -0.246332
       7047.6588  0.000851430    -0.246261
       7052.7190 -8.40920e-05    -0.247203
       7057.7795  0.000512833    -0.246612
       7062.8401  0.000714296    -0.246417
       7067.9008 -0.000821309    -0.247958
       7072.9618  -0.00125841    -0.248401
       7078.0229  -0.00160996    -0.248758
       7083.0841  -0.00268398    -0.249837
       7088.1456  -0.00177072    -0.248929
       7093.2072  -0.00144459    -0.248608
       7098.2689  -0.00123693    -0.248406
       7103.3309 -0.000118613    -0.247292
       7108.3930 -2.87813e-05    -0.247207
       7113.4552 -0.000290334    -0.247474
       7118.5177  0.000586011    -0.246602
       7123.5803   0.00267363    -0.244519
       7128.6430   0.00248709    -0.244710
       7133.7060   0.00251169    -0.244691
       7138.7691   0.00456546    -0.242642
       7143.8324   0.00374140    -0.243471
       7148.8958   0.00148013    -0.245737
       7153.9594   0.00127991    -0.245942
       7159.0232  0.000811623    -0.246415
       7164.0871  -0.00124518    -0.248477
       7169.1512  -0.00217526    -0.249413
       7174.2155 -0.000116781    -0.247359
       7179.2799   0.00164694    -0.245601
       7184.3445  0.000142567    -0.247111
       7189.4093 -0.000663636    -0.247923
       7194.4743   0.00122458    -0.246041
       7199.5394   0.00238926    -0.244883
       7204.6046   0.00172196    -0.245556
       7209.6701  0.000591440    -0.246693
       7214.7357  4.22570e-06    -0.247287
       7219.8015 -7.20410e-05    -0.247371
       7224.8674 -0.000338646    -0.247644
       7229.9335 -9.98922e-05    -0.247413
       7234.9998  0.000966152    -0.246355
       7240.0663   0.00133831    -0.245990
       7245.1329  0.000220245    -0.247117
       7250.1997 -0.000829710    -0.248175
       7255.2666 -0.000886578    -0.248240
       7260.3337  0.000386396    -0.246976
       7265.4010  0.000815716    -0.246556
       7270.4685  -0.00105909    -0.248440
       7275.5361  -0.00139385    -0.248785
       7280.6039 -6.33648e-05    -0.247464
       7285.6718  0.000967237    -0.246444
       7290.7399   0.00156316    -0.245858
       7295.8082   0.00212450    -0.245308
       7300.8767   0.00257464    -0.244869
