################################################################################
# HI-MaNGA: HI Followup for the MaNGA Survey
# Observed under code: AGBT20B_033
# Masters, K.L. et al. in prep.
################################################################################
# Telescope:   Robert C. Bryd Green Bank Telescope
# Beam Size FWHM [arcminutes]: 9.0 
# Object (MaNGA plate-ifu format): 11830-12705
# RA Dec (J2000): 13 11 41.2  +50 14 51
# Rest Frequency [MHz]:  1420.4058
# Central velocity [km/s]: 4760.9   
# Integration time [seconds]: 896.8   
# Date(s) of observations (UT): 2021-05-02 
####################################################################################
# ASCII Table
# Generated by Karen L. Masters  Sat Oct 16 16:29:26 2021
# The spectrum is baselined and Hanning smoothed
# Columns are: Velocity of HI (km/s), Flux (Jy), Pre-baseline subtracted flux (Jy)
####################################################################################
# vHI,fHI,fBHI
       3149.7411    0.0200497   0.00286132
       3154.6743    0.0191822   0.00217724
       3159.6076    0.0192719   0.00244915
       3164.5411    0.0195156   0.00287376
       3169.4748    0.0189224   0.00246022
       3174.4086    0.0178603   0.00157648
       3179.3426    0.0158304 -0.000276254
       3184.2767    0.0163089  0.000378122
       3189.2110    0.0180314   0.00227527
       3194.1454    0.0176212   0.00203861
       3199.0800    0.0165213   0.00111089
       3204.0148    0.0154519  0.000212489
       3208.9498    0.0156904  0.000620771
       3213.8848    0.0168289   0.00192779
       3218.8201    0.0166152   0.00188154
       3223.7555    0.0156600   0.00109246
       3228.6911    0.0162709   0.00186833
       3233.6268    0.0171501   0.00291134
       3238.5627    0.0163519   0.00227580
       3243.4988    0.0154526   0.00153795
       3248.4350    0.0143834  0.000628949
       3253.3714    0.0140664  0.000471088
       3258.3079    0.0149486   0.00151116
       3263.2447    0.0150115   0.00173079
       3268.1815    0.0142194   0.00109433
       3273.1185    0.0130901  0.000119507
       3278.0557    0.0132584  0.000441163
       3282.9931    0.0141453   0.00148027
       3287.9306    0.0124128 -0.000101227
       3292.8683    0.0108126  -0.00155145
       3297.8061    0.0122062 -9.09946e-06
       3302.7441    0.0130118  0.000944158
       3307.6822    0.0119143 -6.70608e-06
       3312.6205    0.0107489  -0.00102671
       3317.5590    0.0102563  -0.00137492
       3322.4976    0.0112210 -0.000266962
       3327.4364    0.0118629  0.000517127
       3332.3754    0.0111034 -0.000101282
       3337.3145    0.0114149  0.000350139
       3342.2538    0.0120891   0.00116327
       3347.1932    0.0115268  0.000738788
       3352.1328    0.0102236 -0.000427601
       3357.0726   0.00968302 -0.000832478
       3362.0125   0.00910382  -0.00127703
       3366.9526   0.00719750  -0.00304975
       3371.8928   0.00636853  -0.00374618
       3376.8333   0.00702313  -0.00296008
       3381.7738   0.00805317  -0.00179958
       3386.7145   0.00856829  -0.00115504
       3391.6554   0.00784697  -0.00174796
       3396.5965   0.00846378  -0.00100379
       3401.5377    0.0102965  0.000955291
       3406.4791    0.0103816   0.00116569
       3411.4206   0.00955131  0.000459743
       3416.3623   0.00803964 -0.000928610
       3421.3041   0.00683745  -0.00200850
       3426.2462   0.00764023  -0.00108440
       3431.1883   0.00742038  -0.00118393
       3436.1307   0.00661184  -0.00187314
       3441.0732   0.00690159  -0.00146504
       3446.0158   0.00618186  -0.00206740
       3450.9587   0.00670196  -0.00143091
       3455.9016   0.00863642  0.000618982
       3460.8448   0.00946617   0.00156319
       3465.7881   0.00902983   0.00124036
       3470.7316   0.00722915 -0.000447776
       3475.6752   0.00615060  -0.00141473
       3480.6190   0.00570283  -0.00175185
       3485.5629   0.00538319  -0.00196178
       3490.5070   0.00609977  -0.00113643
       3495.4513   0.00661089 -0.000517469
       3500.3957   0.00644170 -0.000579745
       3505.3403   0.00665144 -0.000264022
       3510.2851   0.00712728  0.000316889
       3515.2300   0.00583982 -0.000866421
       3520.1751   0.00442910  -0.00217389
       3525.1203   0.00505338  -0.00144728
       3530.0657   0.00584968 -0.000549543
       3535.0113   0.00552962 -0.000769055
       3539.9570   0.00459642  -0.00160261
       3544.9029   0.00451088  -0.00158938
       3549.8489   0.00480317  -0.00119922
       3554.7951   0.00472690  -0.00117848
       3559.7415   0.00455487  -0.00125439
       3564.6880   0.00352945  -0.00218455
       3569.6347   0.00309416  -0.00252546
       3574.5816   0.00438687  -0.00113922
       3579.5286   0.00487772 -0.000555689
       3584.4758   0.00401748  -0.00132411
       3589.4231   0.00278856  -0.00246206
       3594.3706   0.00239852  -0.00276196
       3599.3183   0.00274583  -0.00232536
       3604.2661   0.00173448  -0.00324826
       3609.2141  0.000965996  -0.00392912
       3614.1622   0.00188080  -0.00292751
       3619.1105   0.00276589  -0.00195645
       3624.0590   0.00259705  -0.00204013
       3629.0076   0.00166605  -0.00288678
       3633.9564  0.000527456  -0.00394184
       3638.9054  0.000225119  -0.00416144
       3643.8545   0.00120141  -0.00310321
       3648.8037   0.00173721  -0.00248628
       3653.7532   0.00194801  -0.00219513
       3658.7028   0.00309530 -0.000968289
       3663.6525   0.00364752 -0.000337302
       3668.6024   0.00294694 -0.000959880
       3673.5525   0.00159954  -0.00223007
       3678.5028  0.000151060  -0.00360210
       3683.4532  0.000242335  -0.00343514
       3688.4037  0.000825499  -0.00277706
       3693.3545 -0.000461758  -0.00399016
       3698.3053  -0.00196276  -0.00541776
       3703.2564  -0.00162867  -0.00501102
       3708.2076  0.000118956  -0.00319148
       3713.1590   0.00107228  -0.00216699
       3718.1105   0.00128921  -0.00187964
       3723.0622   0.00175986  -0.00133929
       3728.0141  0.000758001  -0.00227218
       3732.9661 -0.000233768  -0.00319571
       3737.9183  2.23693e-05  -0.00287206
       3742.8706  0.000706041  -0.00212159
       3747.8231   0.00218228 -0.000579269
       3752.7758   0.00283458  0.000138407
       3757.7286   0.00121570  -0.00141580
       3762.6816 -0.000190112  -0.00275764
       3767.6347  2.40639e-06  -0.00250185
       3772.5881  0.000287055  -0.00215463
       3777.5415  0.000259344  -0.00212045
       3782.4952  0.000349410  -0.00196918
       3787.4490   0.00122261  -0.00103547
       3792.4029   0.00136164 -0.000836595
       3797.3570  4.61605e-05  -0.00209290
       3802.3113 -0.000355803  -0.00243637
       3807.2658   0.00119325 -0.000829480
       3812.2204   0.00161028 -0.000355278
       3817.1751 -0.000188200  -0.00209725
       3822.1301  0.000207630  -0.00164556
       3827.0852   0.00132855 -0.000469435
       3832.0404  0.000180033  -0.00156339
       3836.9958 -5.30515e-05  -0.00174256
       3841.9514  0.000482447  -0.00115378
       3846.9071 -0.000499443  -0.00208302
       3851.8630  -0.00100160  -0.00253317
       3856.8191 -0.000703198  -0.00218338
       3861.7753 -0.000953363  -0.00238279
       3866.7317  -0.00102731  -0.00240659
       3871.6883 -0.000458685  -0.00178844
       3876.6450  0.000356743 -0.000924100
       3881.6018  0.000772680 -0.000459859
       3886.5589  0.000904717 -0.000280123
       3891.5161  0.000661527 -0.000476215
       3896.4734 -0.000292478  -0.00138372
       3901.4309 -0.000547549  -0.00159288
       3906.3886  0.000591042 -0.000408976
       3911.3465  0.000899123 -5.61644e-05
       3916.3045 -0.000201735  -0.00111287
       3921.2626  -0.00117690  -0.00204447
       3926.2210  -0.00169101  -0.00251558
       3931.1794  -0.00224035  -0.00302251
       3936.1381  -0.00217625  -0.00291655
       3941.0969  -0.00184062  -0.00253963
       3946.0559  -0.00197810  -0.00263638
       3951.0150  -0.00135085  -0.00196896
       3955.9743 -0.000369557 -0.000948052
       3960.9338 -0.000274528 -0.000813955
       3965.8934 -0.000474781 -0.000975687
       3970.8532  0.000384732 -7.81953e-05
       3975.8131   0.00144753   0.00102204
       3980.7732   0.00157812   0.00118954
       3985.7335   0.00108687  0.000734656
       3990.6939 -0.000200063 -0.000516434
       3995.6545  -0.00152496  -0.00180602
       4000.6153  -0.00107257  -0.00131883
       4005.5762  0.000433423  0.000221443
       4010.5373 -0.000437875 -0.000616093
       4015.4985  -0.00173243  -0.00187740
       4020.4599  -0.00137575  -0.00148798
       4025.4215  -0.00156725  -0.00164723
       4030.3832  -0.00177565  -0.00182390
       4035.3451  -0.00202667  -0.00204367
       4040.3072  -0.00173957  -0.00172582
       4045.2694 -0.000903154 -0.000859154
       4050.2318 -0.000816440 -0.000742670
       4055.1943 -0.000462555 -0.000359500
       4060.1570  0.000346792  0.000478653
       4065.1199 -4.06395e-05  0.000119549
       4070.0829  -0.00129471  -0.00110666
       4075.0461 -0.000679038 -0.000463611
       4080.0094 -4.70867e-05  0.000195258
       4084.9729 -0.000796707 -0.000527909
       4089.9366 -0.000346353 -5.15623e-05
       4094.9004  0.000592933  0.000913260
       4099.8644  0.000211579  0.000556988
       4104.8286 -0.000967915 -0.000597874
       4109.7929 -0.000580285 -0.000186060
       4114.7574  0.000623501   0.00104147
       4119.7221  0.000234422  0.000675688
       4124.6869 -0.000473206 -9.07689e-06
       4129.6518 -0.000566815 -8.02585e-05
       4134.6170 -0.000802638 -0.000294084
       4139.5823 -0.000316150  0.000213975
       4144.5477   0.00114349   0.00169476
       4149.5133   0.00136986   0.00194186
       4154.4791  0.000454407   0.00104671
       4159.4451  1.17265e-05  0.000623916
       4164.4112  0.000176945  0.000808613
       4169.3774  0.000411804   0.00106254
       4174.3439  0.000261172  0.000930574
       4179.3105 -0.000714920 -2.72552e-05
       4184.2772  -0.00120056 -0.000495033
       4189.2441  0.000245464  0.000968459
       4194.2112   0.00199283   0.00273290
       4199.1785   0.00215924   0.00291599
       4204.1459   0.00132217   0.00209522
       4209.1134  0.000638098   0.00142706
       4214.0812  0.000395924   0.00120042
       4219.0491  6.00544e-05  0.000879703
       4224.0171 -0.000241095  0.000593334
       4228.9853 -0.000517122  0.000331715
       4233.9537  -0.00158157 -0.000718697
       4238.9223  -0.00170379 -0.000827236
       4243.8910 -0.000604288  0.000285574
       4248.8598 -0.000343275  0.000559538
       4253.8289  -0.00101763 -0.000102218
       4258.7981 -0.000561723  0.000365926
       4263.7674  0.000890557   0.00183010
       4268.7369  0.000777152   0.00172823
       4273.7066 -2.70584e-06  0.000959575
       4278.6764  4.33410e-05   0.00101648
       4283.6464 -4.60714e-05  0.000937582
       4288.6166 -0.000600894  0.000392940
       4293.5869 -0.000853915  0.000149767
       4298.5574 -0.000533111  0.000480087
       4303.5281 -9.82917e-05  0.000924097
       4308.4989  0.000343966   0.00137522
       4313.4699 -0.000787487  0.000252310
       4318.4410  -0.00240629  -0.00135827
       4323.4123  -0.00106222 -6.29260e-06
       4328.3838  0.000974898   0.00203842
       4333.3554   0.00110536   0.00217617
       4338.3272 -0.000109397  0.000968389
       4343.2992  -0.00156905 -0.000484591
       4348.2713  -0.00119302 -0.000102193
       4353.2436  1.61210e-05   0.00111302
       4358.2160 -0.000527389  0.000575285
       4363.1886 -0.000978633  0.000129521
       4368.1614 -0.000378349  0.000734994
       4373.1343 -0.000744594  0.000373650
       4378.1074 -0.000430973  0.000691887
       4383.0807   0.00179034   0.00291753
       4388.0541   0.00225576   0.00338701
       4393.0277  0.000539189   0.00167421
       4398.0014 -0.000221607  0.000916912
       4402.9753 -0.000427178  0.000714567
       4407.9494  -0.00175273 -0.000608029
       4412.9236  -0.00217846  -0.00103106
       4417.8980 -0.000515001  0.000634821
       4422.8726  0.000440938   0.00159292
       4427.8473  0.000946224   0.00210012
       4432.8222   0.00248366   0.00363920
       4437.7972   0.00300813   0.00416507
       4442.7724  0.000960695   0.00211878
       4447.7478  -0.00106468  9.42962e-05
       4452.7233   0.00102251   0.00218214
       4457.6990   0.00342701   0.00458704
       4462.6749   0.00182769   0.00298789
       4467.6509  0.000115183   0.00127531
       4472.6271  0.000342235   0.00150205
       4477.6034  0.000662984   0.00182226
       4482.5799  1.88199e-05   0.00117732
       4487.5566 -0.000839272  0.000318230
       4492.5334  -0.00100837  0.000147904
       4497.5104  8.29330e-05   0.00123776
       4502.4876  0.000985937   0.00213909
       4507.4649  0.000885651   0.00203691
       4512.4424   0.00106168   0.00221083
       4517.4200  0.000662422   0.00180925
       4522.3978  0.000928647   0.00207295
       4527.3758   0.00194408   0.00308564
       4532.3540  0.000422424   0.00156103
       4537.3323  -0.00157968 -0.000444219
       4542.3107 -0.000203891  0.000928213
       4547.2893   0.00175385   0.00288240
       4552.2681   0.00170005   0.00282485
       4557.2471   0.00161152   0.00273237
       4562.2262   0.00155467   0.00267139
       4567.2055  0.000576612   0.00168900
       4572.1849  6.70875e-07   0.00110855
       4577.1645  4.90792e-05   0.00115225
       4582.1443  6.83178e-05   0.00116661
       4587.1242  0.000122619   0.00121585
       4592.1043  0.000795375   0.00188336
       4597.0846   0.00144199   0.00252455
       4602.0650  0.000310241   0.00138721
       4607.0456 -0.000360950  0.000710257
       4612.0263   0.00165602   0.00272129
       4617.0072   0.00221452   0.00327369
       4621.9883 -0.000300031  0.000752871
       4626.9695  -0.00126874 -0.000222266
       4631.9509  -0.00161278 -0.000572898
       4636.9325  -0.00105522 -2.20847e-05
       4641.9142   0.00122065   0.00224687
       4646.8961  0.000267428   0.00128659
       4651.8781  -0.00129264 -0.000280692
       4656.8603 -0.000702779  0.000301811
       4661.8427 -0.000134145  0.000862934
       4666.8253  0.000862592   0.00185202
       4671.8080   0.00155312   0.00253475
       4676.7908   0.00236339   0.00333707
       4681.7738   0.00465562   0.00562122
       4686.7570   0.00573133   0.00668871
       4691.7404   0.00546668   0.00641571
       4696.7239   0.00643791   0.00737846
       4701.7076   0.00765471   0.00858664
       4706.6914   0.00790102   0.00882420
       4711.6754   0.00770031   0.00861461
       4716.6596   0.00672534   0.00763064
       4721.6439   0.00639591   0.00729209
       4726.6284   0.00699303   0.00787996
       4731.6131   0.00582311   0.00670068
       4736.5979   0.00428832   0.00515642
       4741.5829   0.00442232   0.00528081
       4746.5680   0.00422945   0.00507824
       4751.5534   0.00308193   0.00392090
       4756.5388   0.00396451   0.00479355
       4761.5245   0.00468695   0.00550595
       4766.5103   0.00398302   0.00479188
       4771.4962   0.00429620   0.00509481
       4776.4824   0.00433577   0.00512404
       4781.4686   0.00446924   0.00524706
       4786.4551   0.00501324   0.00578051
       4791.4417   0.00458959   0.00534622
       4796.4285   0.00262494   0.00337083
       4801.4154   0.00126324   0.00199830
       4806.4025   0.00261596   0.00334010
       4811.3898   0.00371967   0.00443280
       4816.3773   0.00279904   0.00350108
       4821.3648   0.00214854   0.00283940
       4826.3526   0.00204484   0.00272443
       4831.3405   0.00353453   0.00420277
       4836.3286   0.00575959   0.00641641
       4841.3169   0.00555776   0.00620308
       4846.3053   0.00442266   0.00505639
       4851.2939   0.00284463   0.00346671
       4856.2826   0.00152475   0.00213510
       4861.2715   0.00245643   0.00305498
       4866.2606   0.00313300   0.00371968
       4871.2498  0.000807169   0.00138191
       4876.2392  -0.00129714 -0.000734403
       4881.2288 -0.000474718  7.59540e-05
       4886.2185 -0.000169292  0.000369249
       4891.2084  -0.00156028  -0.00103394
       4896.1984  -0.00165234  -0.00113825
       4901.1886 -0.000923425 -0.000421639
       4906.1790  -0.00103643 -0.000547006
       4911.1695 -0.000759162 -0.000282163
       4916.1602  0.000210323  0.000674848
       4921.1511   0.00113778   0.00158978
       4926.1421   0.00147320   0.00191262
       4931.1333  0.000385324  0.000812123
       4936.1247  -0.00215580  -0.00174167
       4941.1162  -0.00411113  -0.00370972
       4946.1079  -0.00312734  -0.00273869
       4951.0997  -0.00152362  -0.00114777
       4956.0917  -0.00168509  -0.00132208
       4961.0839  -0.00136191  -0.00101179
       4966.0762  -0.00102787 -0.000690665
       4971.0687 -0.000864901 -0.000540652
       4976.0614 -0.000133731  0.000177527
       4981.0542 -0.000422465 -0.000124232
       4986.0472  5.74429e-05  0.000342620
       4991.0404   0.00132645   0.00159854
       4996.0337   0.00164561   0.00190459
       5001.0272  0.000536289  0.000782121
       5006.0208  -0.00151744  -0.00128477
       5011.0146  -0.00201245  -0.00179298
       5016.0086  0.000136691  0.000342943
       5021.0027   0.00247348   0.00266649
       5025.9970   0.00237807   0.00255782
       5030.9915   0.00135320   0.00151967
       5035.9861  0.000186987  0.000340164
       5040.9809  -0.00126662  -0.00112676
       5045.9759  -0.00216948  -0.00204295
       5050.9710  -0.00213633  -0.00202313
       5055.9663 -0.000710362 -0.000610526
       5060.9617  0.000870279  0.000956748
       5065.9573   0.00111150   0.00118459
       5070.9531  0.000437699  0.000497406
       5075.9490  0.000203019  0.000249334
       5080.9451  9.61358e-05  0.000129052
       5085.9414 -6.55432e-05 -4.60309e-05
       5090.9378  0.000501959  0.000508063
       5095.9344   0.00147355   0.00146625
       5100.9312   0.00240331   0.00238260
       5105.9281   0.00175348   0.00171935
       5110.9252  0.000522355  0.000474816
       5115.9224   0.00100877  0.000947826
       5120.9199   0.00202206   0.00194770
       5125.9174   0.00274030   0.00265255
       5130.9152   0.00267101   0.00256986
       5135.9131  0.000876118  0.000761585
       5140.9111 -0.000485533 -0.000613446
       5145.9094 -5.48868e-05 -0.000196169
       5150.9078  0.000136251 -1.83911e-05
       5155.9063 -0.000321332 -0.000489323
       5160.9050 -0.000471825 -0.000653151
       5165.9039 -0.000438778 -0.000633427
       5170.9030 -0.000616831 -0.000824788
       5175.9022 -0.000524199 -0.000745448
       5180.9016  0.000502524  0.000268000
       5185.9011   0.00127944   0.00103166
       5190.9008  0.000288976  2.79561e-05
       5195.9007  0.000152244 -0.000121995
       5200.9007   0.00202617   0.00173873
       5205.9009   0.00234903   0.00204841
       5210.9013   0.00189119   0.00157743
       5215.9018   0.00194694   0.00162005
       5220.9025  0.000128964 -0.000211037
       5225.9033 -0.000945316  -0.00129840
       5230.9044  0.000198032 -0.000168100
       5235.9055  0.000535742  0.000156585
       5240.9069  0.000145813 -0.000246341
       5245.9084 -0.000134404 -0.000539524
       5250.9101 -0.000119101 -0.000537158
       5255.9119  0.000138953 -0.000292009
       5260.9139  0.000640764  0.000196929
       5265.9161  7.99504e-05 -0.000376725
       5270.9184 -0.000996699  -0.00146618
       5275.9209  4.83868e-06 -0.000477415
       5280.9235   0.00135687  0.000861884
       5285.9264   0.00169946   0.00119177
       5290.9294   0.00199919   0.00147883
       5295.9325   0.00240514   0.00187217
       5300.9358   0.00250806   0.00196250
       5305.9393   0.00102362  0.000465509
       5310.9429 -0.000949821  -0.00152044
       5315.9467  0.000299030 -0.000284049
       5320.9507   0.00244518   0.00184968
       5325.9548  0.000624644  1.67631e-05
       5330.9591  -0.00141666  -0.00203688
       5335.9636  -0.00101908  -0.00165159
       5340.9682 -0.000848056  -0.00149281
       5345.9730  -0.00108228  -0.00173924
       5350.9780  -0.00194934  -0.00261846
       5355.9831  -0.00212180  -0.00280302
       5360.9884 -0.000976904  -0.00167019
       5365.9938  0.000136488 -0.000568810
       5370.9994  0.000793350  7.60878e-05
       5376.0052  0.000962541  0.000233364
       5381.0112   0.00156726  0.000826217
       5386.0173   0.00197193   0.00121908
       5391.0235   0.00171980  0.000955187
       5396.0300  0.000769577 -6.75017e-06
       5401.0366  -0.00166522  -0.00245320
       5406.0433  -0.00184321  -0.00264280
       5411.0503   0.00103917  0.000228029
       5416.0573   0.00145815  0.000635521
       5421.0646  0.000592108 -0.000241967
       5426.0720  0.000790339 -5.51212e-05
       5431.0796  0.000298655 -0.000558135
       5436.0873 -0.000313767  -0.00118183
       5441.0953 -0.000343603  -0.00122288
       5446.1033 -0.000638110  -0.00152855
       5451.1116 -0.000472282  -0.00137382
       5456.1200  0.000562054 -0.000350526
       5461.1285  0.000684751 -0.000238812
       5466.1373 -0.000468999  -0.00140349
       5471.1462  -0.00140695  -0.00235230
       5476.1552  -0.00188811  -0.00284427
       5481.1645  -0.00230050  -0.00326740
       5486.1739  -0.00146450  -0.00244208
       5491.1834 -0.000824916  -0.00181311
       5496.1931  -0.00193320  -0.00293196
       5501.2030  -0.00213444  -0.00314369
       5506.2131  -0.00126511  -0.00228480
       5511.2233  -0.00122598  -0.00225604
       5516.2337  -0.00146174  -0.00250210
       5521.2442  -0.00124733  -0.00229794
       5526.2549  -0.00103425  -0.00209503
       5531.2658 -0.000703943  -0.00177484
       5536.2768 -0.000328453  -0.00140940
       5541.2880  -0.00103330  -0.00212423
       5546.2994  -0.00232001  -0.00342086
       5551.3109  -0.00169964  -0.00281034
       5556.3226 -0.000839322  -0.00195981
       5561.3345  -0.00109834  -0.00222855
       5566.3465 -0.000518164  -0.00165803
       5571.3587 -0.000965044  -0.00211450
       5576.3710  -0.00149816  -0.00265714
       5581.3835 -0.000137882  -0.00130631
       5586.3962  2.55204e-05  -0.00115230
       5591.4091  -0.00122874  -0.00241588
       5596.4221 -0.000202551  -0.00139894
       5601.4352  0.000997512 -0.000208062
       5606.4486  7.84156e-05  -0.00113627
       5611.4621 -3.30473e-05  -0.00125678
       5616.4758  0.000195107  -0.00103761
       5621.4896 -0.000329789  -0.00157142
       5626.5036 -0.000640114  -0.00189058
       5631.5177  -0.00129788  -0.00255712
       5636.5321  -0.00191400  -0.00318195
       5641.5466 -0.000879402  -0.00215599
       5646.5612  0.000143634  -0.00114152
       5651.5760 -0.000192589  -0.00148624
       5656.5910 -8.24902e-05  -0.00138457
       5661.6062  0.000724641 -0.000585795
       5666.6215  0.000604899 -0.000713827
       5671.6370 -5.13488e-05  -0.00137830
       5676.6526 -0.000879969  -0.00221507
       5681.6684 -0.000705908  -0.00204909
       5686.6844 -3.78217e-07  -0.00135157
       5691.7005 -0.000583404  -0.00194254
       5696.7168  -0.00106312  -0.00243013
       5701.7333 -0.000444554  -0.00181937
       5706.7499  0.000610527 -0.000772023
       5711.7667  0.000317710  -0.00107251
