################################################################################
# HI-MaNGA: HI Followup for the MaNGA Survey
# Observed under code: AGBT17A_012
# Masters, K.L. et al. in prep.
################################################################################
# Telescope:   Robert C. Bryd Green Bank Telescope
# Beam Size FWHM [arcminutes]: 9.0 
# Object (MaNGA plate-ifu format): 8721-6101
# RA Dec (J2000): 09 00 39.3  +53 58 59
# Rest Frequency [MHz]:  1420.4058
# Central velocity [km/s]: 11445.4  
# Integration time [seconds]: 897.0   
# Date(s) of observations (UT): 2017-01-19 
####################################################################################
# ASCII Table
# Generated by N. Samanso  Fri Nov 22 16:10:02 2019
# The spectrum is baselined and Hanning smoothed
# Columns are: Velocity of HI (km/s), Flux (Jy), Pre-baseline subtracted flux (Jy)
####################################################################################
# vHI,fHI,fBHI
       8973.1691      1.46386    0.0317993
       8978.2934      1.44918    0.0313770
       8983.4180      1.43466    0.0309960
       8988.5427      1.42077    0.0311417
       8993.6676      1.40653    0.0308221
       8998.7927      1.39177    0.0298777
       9003.9179      1.37766    0.0294780
       9009.0433      1.36383    0.0292581
       9014.1689      1.35072    0.0296414
       9019.2947      1.33818    0.0304867
       9024.4206      1.32523    0.0308238
       9029.5467      1.31137    0.0301501
       9034.6729      1.29725    0.0291081
       9039.7994      1.28418    0.0290124
       9044.9260      1.27198    0.0296795
       9050.0527      1.25977    0.0302403
       9055.1797      1.24818    0.0313144
       9060.3068      1.23772    0.0334293
       9065.4341      1.22668    0.0348499
       9070.5615      1.21316    0.0337018
       9075.6891      1.19817    0.0309826
       9080.8169      1.18593    0.0309138
       9085.9449      1.17682    0.0338767
       9091.0730      1.16527    0.0342992
       9096.2013      1.15304    0.0339411
       9101.3298      1.14409    0.0367785
       9106.4584      1.13291    0.0372845
       9111.5873      1.12054    0.0365082
       9116.7162      1.10961    0.0370734
       9121.8454      1.09720    0.0360689
       9126.9747      1.08526    0.0354401
       9132.1042      1.07292    0.0343123
       9137.2339      1.05998    0.0325056
       9142.3637      1.04947    0.0330317
       9147.4937      1.04011    0.0346137
       9152.6239      1.02917    0.0345268
       9157.7542      1.01575    0.0318622
       9162.8848      1.00385    0.0306392
       9168.0154     0.994473    0.0318484
       9173.1463     0.983201    0.0310726
       9178.2773     0.972019    0.0302997
       9183.4085     0.963229    0.0318316
       9188.5399     0.953543    0.0323817
       9193.6714     0.941836    0.0308238
       9198.8031     0.929961    0.0290125
       9203.9350     0.919400    0.0284303
       9209.0671     0.909467    0.0283920
       9214.1993     0.899341    0.0280764
       9219.3317     0.890149    0.0286118
       9224.4642     0.881566    0.0296727
       9229.5970     0.872711    0.0303797
       9234.7299     0.863861    0.0310099
       9239.8630     0.854149    0.0306959
       9244.9962     0.844301    0.0301666
       9250.1296     0.835896    0.0309990
       9255.2632     0.827154    0.0314149
       9260.3969     0.817327    0.0306672
       9265.5309     0.807806    0.0301457
       9270.6650     0.799503    0.0307645
       9275.7992     0.790321    0.0304266
       9280.9337     0.779754    0.0286260
       9286.0683     0.771077    0.0286391
       9291.2031     0.764521    0.0306968
       9296.3380     0.756833    0.0315469
       9301.4731     0.746153    0.0293295
       9306.6084     0.737055    0.0286199
       9311.7439     0.730826    0.0307046
       9316.8795     0.724094    0.0322125
       9322.0153     0.716506    0.0327912
       9327.1513     0.707499    0.0318783
       9332.2874     0.698404    0.0308055
       9337.4238     0.691714    0.0320648
       9342.5602     0.686068    0.0342968
       9347.6969     0.677566    0.0336031
       9352.8337     0.668461    0.0322347
       9357.9707     0.662731    0.0341716
       9363.1079     0.655735    0.0347736
       9368.2452     0.645977    0.0325443
       9373.3827     0.637511    0.0315375
       9378.5204     0.630158    0.0315768
       9383.6583     0.622544    0.0312867
       9388.7963     0.614942    0.0309420
       9393.9345     0.607606    0.0307964
       9399.0728     0.600988    0.0313022
       9404.2114     0.593896    0.0312689
       9409.3501     0.585921    0.0302863
       9414.4890     0.579245    0.0305383
       9419.6280     0.573076    0.0312327
       9424.7672     0.565232    0.0301885
       9429.9066     0.557889    0.0295814
       9435.0462     0.552266    0.0306306
       9440.1859     0.545559    0.0305334
       9445.3258     0.539339    0.0308612
       9450.4659     0.533293    0.0313017
       9455.6061     0.524779    0.0292113
       9460.7465     0.518155    0.0289508
       9465.8871     0.513984    0.0310831
       9471.0279     0.509436    0.0327772
       9476.1688     0.502255    0.0317794
       9481.3099     0.492883    0.0285317
       9486.4512     0.486285    0.0279982
       9491.5926     0.482565    0.0302841
       9496.7342     0.478821    0.0324894
       9501.8760     0.472126    0.0316851
       9507.0180     0.463860    0.0292525
       9512.1601     0.457586    0.0287553
       9517.3024     0.452976    0.0298658
       9522.4448     0.448061    0.0306149
       9527.5875     0.441277    0.0294392
       9532.7303     0.434096    0.0278117
       9537.8733     0.429345    0.0285600
       9543.0164     0.425939    0.0305980
       9548.1597     0.420862    0.0309114
       9553.3032     0.414462    0.0298488
       9558.4469     0.408615    0.0292847
       9563.5907     0.405073    0.0309744
       9568.7347     0.401978    0.0330578
       9573.8789     0.397300    0.0335054
       9579.0232     0.392308    0.0335885
       9584.1678     0.386911    0.0332149
       9589.3124     0.380552    0.0318283
       9594.4573     0.374805    0.0310037
       9599.6023     0.370047    0.0311183
       9604.7475     0.364290    0.0301833
       9609.8929     0.358641    0.0293070
       9615.0385     0.353551    0.0289406
       9620.1842     0.348370    0.0284356
       9625.3301     0.344199    0.0288915
       9630.4761     0.339425    0.0286963
       9635.6223     0.333563    0.0273661
       9640.7687     0.329368    0.0276553
       9645.9153     0.325950    0.0286751
       9651.0621     0.321970    0.0290860
       9656.2090     0.318506    0.0299667
       9661.3561     0.314503    0.0302630
       9666.5033     0.309799    0.0298133
       9671.6507     0.305764    0.0299870
       9676.7983     0.301679    0.0300665
       9681.9461     0.297935    0.0304426
       9687.0940     0.294909    0.0314924
       9692.2422     0.291101    0.0317167
       9697.3904     0.287078    0.0316831
       9702.5389     0.282546    0.0310970
       9707.6875     0.277388    0.0298423
       9712.8363     0.272617    0.0289325
       9717.9853     0.267891    0.0280262
       9723.1344     0.263588    0.0275004
       9728.2837     0.261041    0.0286898
       9733.4332     0.258357    0.0297012
       9738.5829     0.254096    0.0290953
       9743.7327     0.250799    0.0294128
       9748.8827     0.247682    0.0298702
       9754.0329     0.244186    0.0299091
       9759.1832     0.240633    0.0298519
       9764.3337     0.235637    0.0283126
       9769.4844     0.231241    0.0273344
       9774.6353     0.228485    0.0279579
       9779.7863     0.225535    0.0283497
       9784.9375     0.221832    0.0279512
       9790.0888     0.219048    0.0284338
       9795.2404     0.217621    0.0302363
       9800.3921     0.214190    0.0299980
       9805.5440     0.209538    0.0285020
       9810.6960     0.206162    0.0282454
       9815.8483     0.203395    0.0285625
       9821.0007     0.201780    0.0299960
       9826.1532     0.201086    0.0323156
       9831.3060     0.197912    0.0321195
       9836.4589     0.191903    0.0290544
       9841.6120     0.187365    0.0274254
       9846.7652     0.184706    0.0276424
       9851.9186     0.182363    0.0281406
       9857.0722     0.180095    0.0286799
       9862.2260     0.177694    0.0290541
       9867.3799     0.175685    0.0297866
       9872.5341     0.171914    0.0287244
       9877.6883     0.170072    0.0295597
       9882.8428     0.170222    0.0323543
       9887.9974     0.164292    0.0290371
       9893.1522     0.157655    0.0249814
       9898.3072     0.155920    0.0257962
       9903.4623     0.155857    0.0282522
       9908.6176     0.154285    0.0291692
       9913.7731     0.151206    0.0285481
       9918.9288     0.149015    0.0287845
       9924.0846     0.146876    0.0290439
       9929.2406     0.143964    0.0284999
       9934.3968     0.141555    0.0284305
       9939.5531     0.139235    0.0284202
       9944.7096     0.136358    0.0278251
       9949.8663     0.134246    0.0279653
       9955.0232     0.133307    0.0292512
       9960.1802     0.132269    0.0304094
       9965.3374     0.129466    0.0297750
       9970.4948     0.125195    0.0276448
       9975.6523     0.122364    0.0269273
       9980.8101     0.121536    0.0281869
       9985.9679     0.119667    0.0283772
       9991.1260     0.115819    0.0265629
       9996.2842     0.112572    0.0253235
       10001.443     0.111723    0.0264560
       10006.601     0.111233    0.0279214
       10011.760     0.108190    0.0268080
       10016.919     0.106299    0.0268223
       10022.078     0.105928    0.0283311
       10027.237     0.103319    0.0275765
       10032.397     0.101240    0.0273282
       10037.556    0.0998341    0.0277280
       10042.716    0.0982265    0.0279024
       10047.876    0.0964785    0.0279124
       10053.036    0.0942713    0.0274397
       10058.196    0.0934974    0.0283768
       10063.357    0.0934336    0.0300009
       10068.518    0.0925871    0.0308192
       10073.678    0.0900910    0.0299654
       10078.839    0.0876116    0.0291057
       10084.000    0.0857056    0.0287971
       10089.162    0.0825258    0.0271928
       10094.323    0.0809092    0.0271298
       10099.485    0.0812711    0.0290236
       10104.647    0.0807753    0.0300384
       10109.809    0.0794826    0.0302352
       10114.971    0.0781465    0.0303676
       10120.133    0.0764771    0.0301459
       10125.296    0.0750288    0.0301248
       10130.459    0.0726107    0.0291136
       10135.621    0.0693062    0.0271958
       10140.785    0.0685106    0.0277670
       10145.948    0.0691734    0.0297770
       10151.111    0.0684655    0.0303967
       10156.275    0.0659794    0.0292190
       10161.438    0.0630297    0.0275586
       10166.602    0.0608178    0.0266172
       10171.766    0.0596944    0.0267454
       10176.931    0.0601060    0.0283902
       10182.095    0.0600061    0.0295052
       10187.260    0.0576553    0.0283513
       10192.424    0.0564709    0.0283458
       10197.589    0.0562783    0.0293144
       10202.754    0.0538236    0.0280034
       10207.920    0.0510275    0.0263337
       10213.085    0.0505700    0.0269853
       10218.251    0.0506043    0.0281120
       10223.417    0.0490583    0.0276414
       10228.583    0.0481026    0.0277447
