3138.2485 -2.9253333 0.20728077
3035.0303 -3.6063924 0.36762425
3281.436 -2.059353 0.51944274
3011.363 -3.8673086 0.8172835
3295.1902 -4.1341276 1.0103343
3029.6565 -3.6201727 1.2420092
3286.623 -6.042677 0.9535533
3062.5308 -6.6176167 1.0531565
3267.8538 -5.6058726 0.9221893
3102.4414 -5.2091722 1.0062412
3244.7065 -4.0766106 1.0131592
3144.345 -3.635945 0.9643657
3221.7473 -2.9551034 0.76534075
3184.074 -2.6473832 0.5879296
3202.7417 -1.5175782 0.536676
3218.3281 -0.8574397 0.51073515
3190.4653 -0.7369261 0.4077528
3244.8857 -0.5791414 0.41788858
3186.52 -0.1784579 0.40294585
3262.806 -0.12208552 0.42939687
3191.218 -0.45959267 0.4141581
3272.393 -0.118129574 0.37614977
3203.6567 0.3684501 0.32857332
3275.0637 0.19381155 0.381569
3221.9878 0.014327815 0.30840153
3273.0352 0.21907061 0.32237375
3243.7239 0.5933326 0.25268686
3268.9307 0.64888364 0.29629517
3266.2188 0.44588974 0.25795025
3265.3384 0.5986002 0.29028887
3287.0376 1.0973548 0.26305574
3264.44 1.2869372 0.31693646
3304.3364 1.0108181 0.3451456
3267.6838 1.2557756 0.33274934
3317.088 1.2957147 0.28452536
3275.6545 1.5780132 0.35163003
3325.158 1.1037894 0.30673805
3288.0544 1.2719705 0.28768256
3329.2449 1.3548474 0.23404112
3303.8333 1.6709868 0.32152903
3330.677 1.1269852 0.28176108
3321.454 1.2752869 0.26390567
3331.1262 1.1933429 0.20682879
3339.199 1.4854524 0.21478623
3332.2915 0.9605097 0.22899722
3355.4683 1.1428641 0.2221739
3335.5815 1.2225665 0.20690382
3369.0781 1.4772753 0.23390538
3341.9165 0.9718699 0.23453745
3379.423 1.2564275 0.21668299
3351.5823 1.0468935 0.20173608
3386.5422 1.2382823 0.20421611
3364.226 0.7875929 0.1774654
3391.0647 1.0126778 0.18554462
3378.9805 1.0026871 0.19609854
3394.0464 1.252788 0.24848284
3394.647 0.7783695 0.18870097
3396.7642 1.1098816 0.22855486
3409.9414 0.89791596 0.15451221
3400.453 1.1404383 0.19895321
3423.738 0.69504833 0.17113405
3406.0813 0.92786825 0.18006553
3435.2615 0.906192 0.16432399
3414.2004 1.1882166 0.22129433
3444.2043 0.63154817 0.15872629
3424.8552 0.9916023 0.18707085
3450.7754 0.69256 0.13121346
3437.6196 0.8743735 0.18021414
3455.6052 0.4240514 0.1453898
3451.6902 0.6263372 0.16116877
3459.6177 0.5998494 0.11024744
3466.0593 0.81827295 0.18870513
3463.8423 0.50511247 0.12614277
3479.7295 0.76060164 0.21738763
3469.2126 0.581623 0.15212135
3491.8784 0.7819122 0.23038454
3476.393 0.37783846 0.1296014
3502.0222 0.5496007 0.1973076
3485.682 0.4776815 0.12555578
3510.0742 0.6076164 0.2402682
3496.9456 0.37352437 0.14304174
3516.3494 0.65758175 0.22847967
3509.7002 0.42523712 0.1321415
3521.4966 0.4579954 0.21409562
3523.1812 0.26663575 0.102903046
3526.3396 0.37104443 0.16837299
3536.5425 0.38948685 0.08632297
3531.7217 0.4607705 0.16560663
3548.9856 0.23648927 0.09113441
3538.3499 0.4798781 0.15363383
3559.92 0.28595513 0.09983753
3546.661 0.28691378 0.17422022
3569.0803 0.1899086 0.11851087
3556.76 0.20185372 0.14724949
3576.543 0.21318746 0.10084326
3568.3872 0.14362878 0.21202415
3582.7117 0.07146584 0.15132861
3581.0166 0.18361856 0.15862049
3588.2124 0.11142001 0.10267257
3593.9502 -0.055510323 0.1860371
3593.7925 0.060976796 0.112219
3606.4458 -0.014803041 0.1295726
3600.136 0.077652335 0.09734119
3617.8896 -0.10178312 0.15292561
3607.7659 -0.028810007 0.122346714
3627.8828 0.0633035 0.16370896
3616.9368 -0.025201378 0.12843737
3636.3271 -0.312405 0.1678803
3627.5955 -0.14047004 0.11429227
3643.4175 -0.20744489 0.1372912
3639.4075 -0.10908287 0.16595703
3649.612 -0.32528087 0.16612414
3651.8308 -0.23439369 0.14578092
3655.5117 -0.17948455 0.17792422
3664.209 -0.13651893 0.1607778
3661.7705 -0.38563406 0.21272624
3675.9448 -0.22190732 0.1199344
3668.9453 -0.2511471 0.17446806
3686.547 -0.2203321 0.14061189
3677.3965 -0.43427008 0.20537369
3695.7979 -0.36006582 0.15983167
3687.2207 -0.22893217 0.14145643
3703.7224 -0.25265202 0.15135841
3698.2634 -0.52729374 0.19814084
3710.5972 -0.36910084 0.13550681
3710.1213 -0.3930094 0.13372633
3716.9219 -0.27644166 0.17253828
3722.259 -0.48028487 0.19724661
3723.2622 -0.40537226 0.13528138
3734.0955 -0.37616 0.1433663
3730.1633 -0.2857563 0.12996976
3745.1313 -0.5290275 0.18446116
3738.0686 -0.3987016 0.15026493
3755.029 -0.5242117 0.19161043
3747.189 -0.40732148 0.17918637
3763.689 -0.59734374 0.20804708
3757.5144 -0.55050766 0.2080657
3771.242 -0.5046364 0.19566771
3768.7893 -0.435311 0.21226937
3778.047 -0.6320719 0.19567254
3780.5837 -0.52759665 0.19392769
3784.586 -0.6361811 0.16556256
3792.3826 -0.5304051 0.20701797
3791.3862 -0.6592303 0.24047318
3803.6802 -0.68285114 0.2867737
3798.8994 -0.67331594 0.28089648
3814.0828 -0.56464756 0.22174302
3807.442 -0.6967877 0.21129563
3823.3794 -0.7746157 0.23564795
3817.1182 -0.79574335 0.20912766
3831.5776 -0.7115287 0.18232234
3827.799 -0.7996942 0.21735546
3838.9045 -0.72627854 0.20979224
3839.1821 -0.7135495 0.21185412
3845.7427 -0.65445733 0.1971143
3850.824 -0.78322166 0.1711344
3852.563 -0.79511636 0.20142782
3862.2422 -0.823217 0.20297466
3859.8337 -0.719826 0.17002109
3873.013 -0.87569296 0.21854448
3867.9192 -0.7971704 0.22176522
3882.8452 -0.77517873 0.26165554
3877.0203 -0.6403889 0.23983693
3891.641 -0.7546043 0.24075261
3887.1328 -0.8109162 0.20668711
3899.5051 -0.76234704 0.2717491
3898.0576 -0.7216359 0.22468327
3906.709 -0.8119823 0.28209895
3909.4475 -0.70736307 0.202031
3913.6675 -0.6737239 0.22726175
3920.861 -0.6071454 0.1520797
3920.8232 -0.71286935 0.1775715
3931.873 -0.8335258 0.20954938
3928.574 -0.7997637 0.25397894
3942.1377 -0.8356512 0.26369455
3937.1858 -0.9462507 0.3024796
3951.465 -0.93616045 0.2555888
3946.7568 -0.82567483 0.267546
3959.852 -0.722269 0.20580356
3957.2068 -0.8586196 0.25016025
3967.4814 -0.8632 0.2816841
3968.272 -0.8008261 0.37356892
3974.6687 -0.85752183 0.33146328
3979.5723 -1.0505704 0.4144212
3981.8257 -0.9103596 0.31501812
3990.7083 -0.8191674 0.31923556
3989.351 -0.70643413 0.24423851
4001.2979 -0.8930093 0.28048956
3997.5674 -0.9044369 0.20972443
4011.086 -0.8307659 0.22679962
4006.6523 -0.8546953 0.2065339
4019.9802 -1.0809184 0.30980456
4016.625 -0.97697526 0.2652765
4028.0476 -0.8617951 0.30117217
4027.3142 -0.7131108 0.20379043
4035.5415 -0.9977892 0.2754115
4038.4185 -0.98801833 0.28849992
4042.8015 -0.8843033 0.35642582
4049.564 -0.96299785 0.35824415
4050.2117 -1.2577149 0.48013717
4060.374 -1.0819412 0.37394878
4058.127 -0.9189739 0.4058233
4070.543 -0.7664882 0.2795307
4066.79 -1.0940167 0.3118267
4079.8967 -1.0332386 0.27459398
4076.2996 -0.8403536 0.33583006
4088.4202 -0.87099284 0.2683383
4086.5828 -1.1315618 0.34635407
4096.2617 -0.9659927 0.24663746
4097.417 -0.8437357 0.33582944
4103.709 -0.77416867 0.29184988
4108.482 -1.1263741 0.36587542
4111.108 -0.9962044 0.26857117
4119.4116 -0.8407729 0.31619126
4118.8193 -0.78894365 0.24926971
4129.872 -1.09275 0.33967206
4127.1323 -0.7949593 0.24283828
4139.628 -0.7662865 0.32392675
4136.215 -0.69243175 0.27253032
4148.5947 -1.1390704 0.3391852
4146.084 -1.01591 0.22699669
4156.821 -0.8644317 0.24661136
